node_id,word,y_ldt_z,y_ldt_raw_zscore,y_ldt_rt_ms,ldt_accuracy,ldt_obs,ldt_sd,y_naming_z,y_naming_raw_zscore,y_naming_rt_ms,naming_accuracy,naming_obs,length,z_length,log_freq_hal,z_log_freq_hal,lgsubtlwf,z_lgsubtlwf,ortho_n,z_ortho_n,old,z_old,nphon,z_nphon,nsyll,z_nsyll,nmorph,z_nmorph,age_of_acquisition,z_age_of_acquisition,emotional_valence,z_emotional_valence,emotional_arousal,z_emotional_arousal,emotional_dominance,z_emotional_dominance,body_object_interaction,z_body_object_interaction
1093,wheels,0.07010066489633504,-0.589,666.452,0.94,26.0,390.249,-0.49564708599126756,-0.604,591.577,1.0,,6,0.3274142236247869,9.371,-0.28330454545101924,2.832,-0.5748755194626791,0,-0.9126024206645457,1.9,0.008994579309728482,5,0.33948432916265947,1,-0.8281434787069444,2,1.2404160104448765,4.4,-0.8675535848202613,,,,,,,,
1094,wisdom,0.6249710214595481,-0.499,645.057,1.0,26.0,207.086,-0.2936784512633219,-0.565,599.077,1.0,,6,0.3274142236247869,9.438,-0.24069357678668116,2.753,-0.6871862915936948,0,-0.9126024206645457,2.9,1.62207903853563,6,0.989393402413632,2,0.5037522514300279,2,1.2404160104448765,9.61,1.8686661744163715,7.94,1.7671643040491503,3.77,-0.47842613231581105,7.14,1.6958403199577596,2.48,-0.6700845053203615
1095,calendar,0.7482755451402623,-0.479,636.0,0.97,27.0,218.151,0.4416945264640689,-0.423,638.556,1.0,,8,1.5163625313816547,9.147,-0.4257650974034328,2.561,-0.960144117532367,1,-0.7563089790714554,3.15,2.0253501533421057,7,1.6393024756646046,3,1.8356479815670002,1,-0.6133818164857131,5.89,-0.08502624484663719,5.53,0.09607337042680368,2.9,-1.345299862753611,5.59,0.16031345742616623,,
1096,carpet,0.15641383147283497,-0.575,646.031,0.97,25.0,238.904,-0.08135245065189252,-0.524,604.44,0.962,,6,0.3274142236247869,9.136,-0.4327609280796681,2.775,-0.6559098740382222,1,-0.7563089790714554,1.9,0.008994579309728482,6,0.989393402413632,2,0.5037522514300279,1,-0.6133818164857131,6.05,-0.000996463372959309,5.95,0.387300836037337,2.77,-1.474832719025926,5.1,-0.32511116363220877,6.042,1.50791485650618
1097,crack,0.1749095100249421,-0.572,644.4,0.94,28.0,306.209,0.03775725700817797,-0.501,619.679,1.0,,5,-0.267059930253647,9.161,-0.41686131290640743,3.224,-0.017586624837889996,6,0.025158228893995518,1.6,-0.4749307584580417,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,6.33,0.14605565420597696,2.68,-1.8801130033589588,5.25,0.996255616015159,5.42,-0.008099166206331075,3.565,-0.006656850187908431
1098,logic,0.6619623785637624,-0.493,640.676,1.0,28.0,250.91,-1.0601235266411662,-0.713,571.036,1.0,,5,-0.267059930253647,10.435,0.3933830763229449,2.535,-0.9971071564615619,0,-0.9126024206645457,2.05,0.2509572481936136,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,10.58,2.3780967246005438,6.58,0.824142034453137,3.67,-0.5780667909868227,6.7,1.2599488234971787,,
1099,precise,1.1798413780227615,-0.409,665.719,1.0,28.0,174.23,1.2081396018419128,-0.275,691.464,1.0,,7,0.9218883775032208,8.821,-0.6330960792627492,2.425,-1.1534892442389264,1,-0.7563089790714554,2.35,0.7348825859613844,6,0.989393402413632,2,0.5037522514300279,1,-0.6133818164857131,9.68,1.9054292038111058,6.1,0.49131064518395573,5.25,0.996255616015159,6.17,0.7348977027605691,,
1100,welcome,-0.29981290614580747,-0.649,597.182,1.0,28.0,132.578,-1.0497661607576818,-0.711,538.893,1.0,,7,0.9218883775032208,10.916,0.6992916722564756,3.961,1.0301733632704493,0,-0.9126024206645457,2.7,1.2994621466904501,6,0.989393402413632,2,0.5037522514300279,1,-0.6133818164857131,4.06,-1.046116870451827,7.27,1.3025871565275844,3.76,-0.48839019818291246,6.24,0.80424407719748,1.4,-1.330454890152665
1101,spicy,0.896240973557119,-0.455,660.606,0.97,28.0,266.917,1.6068981883560616,-0.198,715.143,1.0,,5,-0.267059930253647,6.742,-1.955308077071087,2.23,-1.43071203620789,3,-0.4437220958852751,1.85,-0.07165964365156631,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,5.06,-0.5209307362413408,6.32,0.6438583652656641,6.63,2.3712967056751175,5.55,0.12068695774793152,2.125,-0.8871506966309797
1102,tale,-0.028542954048236292,-0.605,603.697,0.97,27.0,166.085,-0.5785060130591427,-0.62,590.926,1.0,,4,-0.8615340841320809,8.733,-0.6890627246726254,2.788,-0.6374283545736248,22,2.5258532943834386,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,6.32,0.14080379286387223,5.95,0.387300836037337,3.09,-1.1559826112786893,6.19,0.7547109525996869,1.708,-1.1421270396634524
1103,telephone,0.9147366521092261,-0.452,669.125,0.94,27.0,265.543,-1.003158014282002,-0.702,587.037,1.0,,9,2.1108366852600886,10.583,0.4875087981486465,3.218,-0.02611655689847382,1,-0.7563089790714554,3.25,2.1866585992646956,7,1.6393024756646046,3,1.8356479815670002,2,1.2404160104448765,4.63,-0.7467607739518498,5.71,0.22088514140274637,4.3,0.049669358640549624,6.74,1.2995753231754135,,
1104,wooden,1.1551804732866187,-0.413,703.733,0.91,27.0,333.91,0.312227452920514,-0.448,616.667,1.0,,6,0.3274142236247869,9.007,-0.5148029423736916,2.566,-0.9530358408152142,3,-0.4437220958852751,1.95,0.08964880227102363,4,-0.3104247440883131,2,0.5037522514300279,2,1.2404160104448765,5.89,-0.08502624484663719,5.27,-0.08421029876066985,4.0,-0.24925261737248466,5.79,0.3584459558173398,3.0,-0.3521283941048079
1105,attractive,1.4511113301203324,-0.365,688.667,0.97,28.0,218.451,0.07918672054211552,-0.493,645.821,1.0,,10,2.7053108391385225,9.434,-0.24323751521440368,3.099,-0.1952935427667129,0,-0.9126024206645457,3.0,1.7833874844582205,8,2.289211548915577,3,1.8356479815670002,2,1.2404160104448765,8.58,1.3277244561795711,7.19,1.2471152583160547,4.91,0.6574773765337201,6.81,1.3689216976123235,,
1106,bull,-1.5451885953210192,-0.851,584.25,0.97,28.0,199.612,-0.8167254283792836,-0.666,569.75,1.0,,4,-0.8615340841320809,9.025,-0.5033552194489437,3.147,-0.12705408628204548,17,1.7443860864179876,1.15,-1.2008187651096978,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.53,-0.7992793873728982,3.95,-0.9994966192509173,4.9,0.6475133106666191,6.89,1.448174696968793,3.783,0.12664013489861206
1107,courage,0.20573564094512062,-0.567,622.516,0.94,26.0,206.271,0.16204564760999066,-0.477,606.577,1.0,,7,0.9218883775032208,8.815,-0.6369119869043319,3.082,-0.2194616836050333,0,-0.9126024206645457,2.3,0.654228363000089,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,8.42,1.2436946747058932,7.67,1.5799466475852355,5.0,0.7471539693376302,7.27,1.8246264439120223,,
1108,fluid,0.2735531289695127,-0.556,596.382,0.97,26.0,132.065,0.9595628206382878,-0.323,639.269,1.0,,5,-0.267059930253647,8.824,-0.6311881254419579,2.66,-0.819400238532739,0,-0.9126024206645457,1.95,0.08964880227102363,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,7.94,0.9916053302848601,5.05,-0.23675801884237765,4.04,-0.20939635390408004,5.75,0.31881945613910506,4.923,0.8236977633327103
1109,lucky,-0.07786476352052196,-0.613,649.0,0.94,27.0,331.015,-1.9094275290868856,-0.877,518.889,1.0,,5,-0.267059930253647,9.787,-0.01873494896796535,3.864,0.8922727949576827,5,-0.13113521269909467,1.7,-0.31362231253545175,4,-0.3104247440883131,2,0.5037522514300279,2,1.2404160104448765,5.89,-0.08502624484663719,7.32,1.3372570929097913,5.3,1.0460759453506645,5.36,-0.0675389157236827,,
1110,must,-0.1765083824650933,-0.629,611.25,0.97,25.0,248.706,-1.2103053319516899,-0.742,561.44,1.0,,4,-0.8615340841320809,12.632,1.7906412577490713,4.552,1.8703716712379237,15,1.4317992032318072,1.2,-1.1201645421484026,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,4.58,-0.773020080662374,5.45,0.04060147221527346,4.1,-0.14961195870147354,5.06,-0.3647376633104435,1.818,-1.0748670930601623
1111,chest,-0.4231174298265216,-0.669,619.125,0.97,28.0,241.509,0.48830267293974866,-0.414,604.286,1.0,,5,-0.267059930253647,9.474,-0.2177981309371864,3.32,0.11889228813144548,4,-0.2874286542921849,1.75,-0.23296808957415663,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,5.05,-0.5261825975834455,5.18,-0.1466161842486412,4.95,0.6973336400021246,6.58,1.1410693244624746,5.852,1.3917385851004973
1112,degree,1.7963639964263316,-0.309,678.636,0.97,24.0,295.62,-0.744223867194893,-0.652,587.625,0.96,,6,0.3274142236247869,10.648,0.5288477975991233,2.881,-0.5052144076345806,1,-0.7563089790714554,2.4,0.8155368089226793,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,10.35,2.2573039137321316,5.63,0.16541324319121614,4.1,-0.14961195870147354,5.0,-0.4241774128277951,1.826,-1.069975460579923
1113,flow,-0.15801270391298616,-0.626,610.853,1.0,26.0,216.913,0.49348135588149084,-0.413,643.154,1.0,,4,-0.8615340841320809,9.955,0.0881104649963443,2.846,-0.5549723446546506,11,0.8066254368594465,1.4,-0.7975476503032223,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,7.4,0.7080048178111974,5.68,0.20008317957342237,3.71,-0.538210527518418,5.4,-0.02791241604544799,2.542,-0.632174353598507
1114,personal,0.7482755451402623,-0.479,676.406,0.97,27.0,235.298,-0.9151204042723854,-0.685,562.296,1.0,,8,1.5163625313816547,11.59,1.1279452973275765,3.67,0.6164716583321497,2,-0.6000155374783653,2.5,0.9768452548452696,6,0.989393402413632,3,1.8356479815670002,2,1.2404160104448765,8.05,1.0493758050480138,6.09,0.4843766579075146,3.57,-0.6777074496578342,4.72,-0.7015629105754381,,
1115,purse,0.6434667000116552,-0.496,668.484,0.94,26.0,281.169,1.2599264312593348,-0.265,677.423,1.0,,5,-0.267059930253647,7.529,-1.4547881914168483,3.004,-0.33035080039261855,8,0.33774511208017594,1.5,-0.636239204380632,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.53,-0.27409325316241195,5.95,0.387300836037337,3.21,-1.0364138208734754,5.68,0.2494730817021941,6.292,1.6607783715136577
1116,alarm,0.2858835813375841,-0.554,612.176,1.0,27.0,268.195,-1.3760231860874401,-0.774,590.852,1.0,,5,-0.267059930253647,8.63,-0.7545691391864583,3.183,-0.07587449391854444,0,-0.9126024206645457,1.95,0.08964880227102363,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,6.39,0.17756682225860596,3.86,-1.0619025047388888,6.85,2.5905061547513424,6.58,1.1410693244624746,3.292,-0.1735838085760741
1117,tear,-1.1136227624385202,-0.781,580.969,0.97,27.0,194.405,1.5085032124629603,-0.217,639.704,0.964,,4,-0.8615340841320809,8.797,-0.6483597098290786,3.139,-0.13842732902949015,19,2.056972969604168,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.89,-0.6102123790571234,3.14,-1.5611495886426603,4.8,0.5478726519956071,5.68,0.2494730817021941,4.44,0.5283654523382636
1118,score,-0.3491347156180931,-0.657,597.697,1.0,28.0,195.942,1.6845784324821946,-0.183,671.571,1.0,,5,-0.267059930253647,10.055,0.15170892568938582,3.191,-0.06450125117109975,9,0.4940385536732661,1.35,-0.8782018732645172,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,5.83,-0.11653741289926615,6.5,0.7686701362416068,6.35,2.092302861396285,7.32,1.8741595685098165,1.75,-1.1164459691421962
1119,spirit,0.2982140337056556,-0.552,667.471,1.0,26.0,214.218,3.279612778538789,0.125,766.615,1.0,,6,0.3274142236247869,10.617,0.5091322747842811,3.401,0.23404637094932265,0,-0.9126024206645457,2.05,0.2509572481936136,6,0.989393402413632,2,0.5037522514300279,1,-0.6133818164857131,7.11,0.5557008388901564,7.0,1.1153695000636703,5.03,0.7770461669389339,6.38,0.9429368260713011,1.84,-1.061415103739504
1120,cookies,0.07626589108037075,-0.588,603.324,1.0,27.0,222.7,-0.8685122577967056,-0.676,581.296,1.0,,7,0.9218883775032208,7.857,-1.2461852403436713,2.961,-0.39148198016013386,3,-0.4437220958852751,2.0,0.1703030252323188,5,0.33948432916265947,2,0.5037522514300279,3,3.0942138373754657,3.37,-1.4084953030570624,,,,,,,,
1121,ideas,0.2920488075216199,-0.553,678.968,0.97,27.0,369.684,-0.8892269895636744,-0.68,588.148,1.0,,5,-0.267059930253647,11.146,0.8455681318504719,3.298,0.08761587057597293,1,-0.7563089790714554,1.85,-0.07165964365156631,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,5.95,-0.05351507679400775,,,,,,,,
1122,insult,-0.182673608649129,-0.63,644.758,1.0,28.0,191.513,0.07918672054211552,-0.493,634.107,1.0,,6,0.3274142236247869,8.868,-0.6032048027370193,2.806,-0.611838558391874,0,-0.9126024206645457,2.15,0.4122656941162039,6,0.989393402413632,2,0.5037522514300279,1,-0.6133818164857131,8.63,1.3539837628900957,2.62,-1.9217169270176064,5.3,1.0460759453506645,3.96,-1.4544664044618967,2.2,-0.8412916421287363
1123,irish,0.7297798665881552,-0.482,670.788,0.97,28.0,237.921,-0.6820796718939865,-0.64,581.536,1.0,,5,-0.267059930253647,9.322,-0.31446779119061047,1.903,-1.8955933335096906,1,-0.7563089790714554,1.9,0.008994579309728482,4,-0.3104247440883131,2,0.5037522514300279,2,1.2404160104448765,,,,,,,,,,
1124,pick,-1.6808235713698048,-0.873,535.031,0.97,28.0,132.744,-1.4537034302135732,-0.789,561.679,1.0,,4,-0.8615340841320809,10.721,0.575274673905044,4.005,1.092726198381395,16,1.5880926448248973,1.15,-1.2008187651096978,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.26,-0.41589350939924347,5.91,0.3595648869315719,3.62,-0.6278871203223282,5.94,0.5070453296107201,3.259,-0.1937617925570611
1125,afraid,0.08243111726440645,-0.587,599.594,1.0,29.0,197.277,0.7886662835607957,-0.356,653.759,1.0,,6,0.3274142236247869,10.056,0.1523449102963159,4.101,1.2292051113507312,0,-0.9126024206645457,2.6,1.13815370076786,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,4.42,-0.8570498621360518,2.25,-2.1782744562459335,5.12,0.8667227597428441,2.71,-2.69279451940673,1.333,-1.3714223121746687
1126,blind,-0.8855093936291991,-0.744,537.371,1.0,26.0,146.483,-1.2620921613691118,-0.752,555.269,0.963,,5,-0.267059930253647,9.515,-0.19172276205303904,3.369,0.1885533999595446,4,-0.2874286542921849,1.7,-0.31362231253545175,5,0.33948432916265947,1,-0.8281434787069444,1,-0.6133818164857131,7.0,0.49793036412700276,2.8,-1.7969051560416638,3.73,-0.5182823957842156,3.04,-2.365875897061294,2.2,-0.8412916421287363
1127,fog,-1.1074575362544845,-0.78,592.161,0.94,26.0,200.293,-0.8892269895636744,-0.68,585.577,0.963,,3,-1.4560082380105148,8.474,-0.8537827378676037,2.684,-0.7852805102904049,18,1.9006795280110778,1.4,-0.7975476503032223,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,6.21,0.08303331810071857,5.77,0.26248906506139374,3.67,-0.5780667909868227,4.05,-1.365306780185869,2.478,-0.6713074134404211
1128,manners,0.8345887117167619,-0.465,658.774,0.94,28.0,236.017,-0.17456874360325203,-0.542,627.036,1.0,,7,0.9218883775032208,8.002,-1.1539674723387605,2.814,-0.6004653156444293,3,-0.4437220958852751,1.9,0.008994579309728482,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,5.891,-0.08450105871242652,,,,,,,,
1129,risk,-0.39229129890634307,-0.664,583.353,1.0,28.0,121.472,-0.4749323542242988,-0.6,577.75,1.0,,4,-0.8615340841320809,10.499,0.43408609116649166,3.398,0.22978140491903137,7,0.18145167048708571,1.55,-0.5555849814193369,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,7.58,0.8025383219690848,5.17,-0.15355017152508232,6.43,2.172015388333094,3.89,-1.5238127788988072,,
1130,unclear,0.6989537356679766,-0.487,696.065,0.94,28.0,320.703,0.16204564760999066,-0.477,616.893,1.0,,7,0.9218883775032208,8.292,-0.96953193632894,1.881,-1.9268697510651636,1,-0.7563089790714554,2.6,1.13815370076786,6,0.989393402413632,2,0.5037522514300279,2,1.2404160104448765,8.21,1.1334055865216917,3.67,-1.193648262991273,4.19,-0.059935365897562445,4.12,-1.2959604057489578,,
1131,debate,0.267387902785477,-0.557,592.735,0.97,26.0,186.877,0.2086537940856701,-0.468,638.308,1.0,,6,0.3274142236247869,10.202,0.2451986629081573,2.677,-0.7952320976944192,3,-0.4437220958852751,1.8,-0.15231386661286148,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,9.56,1.8424068677058478,4.95,-0.30609789160679013,4.86,0.6076570471982145,5.96,0.526858579449837,2.08,-0.9146661293323256
1132,slide,-0.7375439652123421,-0.72,600.594,0.94,27.0,219.602,0.3588355993961938,-0.439,634.111,1.0,,5,-0.267059930253647,9.211,-0.3850620825598861,2.959,-0.3943252908469947,5,-0.13113521269909467,1.65,-0.3942765354967469,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,4.79,-0.6627309924781719,5.71,0.22088514140274637,3.3,-0.9467372280695653,5.5,0.07115383315013835,5.13,0.9502687537589016
1133,deny,1.0072150448697617,-0.437,643.844,0.91,27.0,204.137,-0.8063680624957993,-0.664,608.593,1.0,,4,-0.8615340841320809,9.479,-0.2146182079025349,3.038,-0.282014518715979,4,-0.2874286542921849,1.75,-0.23296808957415663,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,7.8,0.9180792714953917,3.81,-1.096572441121095,5.63,1.3748901189650025,4.29,-1.1275477821164606,1.565,-1.2295649702477296
1134,goods,0.13791815292072784,-0.578,623.406,0.97,26.0,158.543,0.12061618407605308,-0.485,590.231,1.0,,5,-0.267059930253647,9.414,-0.25595720735301175,2.799,-0.6217901457958882,9,0.4940385536732661,1.65,-0.3942765354967469,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,7.437,0.7274367047769854,,,,,,,4.13,0.33881469372899103
1135,package,-0.1086908944407005,-0.618,629.941,1.0,27.0,144.561,-0.6976157207192132,-0.643,602.778,0.964,,7,0.9218883775032208,11.047,0.7826056557643604,3.066,-0.24220816909992265,0,-0.9126024206645457,2.7,1.2994621466904501,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,6.61,0.29310777178491326,5.17,-0.15355017152508232,4.73,0.47812419092589964,5.17,-0.2557647891952978,5.75,1.3293702709774462
1136,pictures,0.9825541401336189,-0.441,679.152,1.0,26.0,298.538,0.1050801352508265,-0.488,634.654,1.0,,8,1.5163625313816547,10.463,0.4111906453169958,3.541,0.43307811902960447,1,-0.7563089790714554,2.55,1.0574994778065645,6,0.989393402413632,2,0.5037522514300279,3,3.0942138373754657,5.11,-0.49467142953081616,7.22,1.267917220145378,4.29,0.03970529277344869,6.72,1.2797620733362958,,
1137,tidy,2.0244773652356525,-0.272,704.586,0.91,28.0,251.858,0.6591992100172408,-0.381,631.929,1.0,,4,-0.8615340841320809,6.703,-1.980111476741373,2.279,-1.3610509243797915,2,-0.6000155374783653,1.9,0.008994579309728482,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,8.53,1.3014651494690463,6.24,0.5883864670541339,2.86,-1.3851561262220158,6.75,1.309481948094972,2.0,-0.9635824541347185
1138,craft,-0.37379562035423597,-0.661,595.576,0.97,27.0,242.321,-0.5215405006999786,-0.609,568.259,1.0,,5,-0.267059930253647,8.84,-0.6210123717310713,2.462,-1.1008879965319944,4,-0.2874286542921849,1.75,-0.23296808957415663,5,0.33948432916265947,1,-0.8281434787069444,1,-0.6133818164857131,5.83,-0.11653741289926615,6.38,0.6854622889243115,4.04,-0.20939635390408004,6.36,0.9231235762321842,4.167,0.3614384939500977
1139,fiction,0.5386578548830482,-0.513,627.0,0.97,27.0,180.959,0.6333057953085298,-0.386,650.037,1.0,,7,0.9218883775032208,9.863,0.029599881158745567,2.493,-1.0568166808856467,2,-0.6000155374783653,2.0,0.1703030252323188,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,7.22,0.6134713136533095,6.47,0.7478681744122828,4.7,0.44823199332459596,6.45,1.012283200508212,,
1140,bees,0.3043792598896913,-0.551,619.697,0.97,24.0,135.801,-0.1952834753702208,-0.546,603.708,1.0,,4,-0.8615340841320809,8.532,-0.8168956306656396,2.436,-1.13785103546119,20,2.2132664111972584,1.3,-0.9588560962258122,3,-0.9603338173392856,1,-0.8281434787069444,2,1.2404160104448765,5.0,-0.5524419042939698,5.14,-0.1743521333544063,5.53,1.2752494602939914,4.2,-1.2167074063924885,,
1141,flour,-0.016212501680164876,-0.603,616.529,0.97,27.0,190.265,0.4209797946971001,-0.427,606.185,0.964,,5,-0.267059930253647,8.439,-0.8760421991101685,2.209,-1.460566798419932,2,-0.6000155374783653,1.85,-0.07165964365156631,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,6.89,0.4401598893638491,5.25,-0.0980782733135521,3.26,-0.9865934915379699,5.86,0.42779233025425073,5.875,1.4058020284811852
1142,greed,1.4881026872245466,-0.359,679.939,0.97,27.0,206.146,-0.4904684030495254,-0.603,595.481,1.0,,5,-0.267059930253647,8.368,-0.9211971062022279,2.391,-1.2018255259155661,8,0.33774511208017594,1.55,-0.5555849814193369,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,7.63,0.828797628679609,2.48,-2.018792748887784,4.45,0.19913034664706722,4.0,-1.414839904783662,1.6,-1.2081640781466827
1143,quality,1.3031459017034754,-0.389,695.824,1.0,28.0,271.786,0.4106224288136157,-0.429,639.0,1.0,,7,0.9218883775032208,11.276,0.9282461307514255,2.977,-0.3687354946652445,1,-0.7563089790714554,2.65,1.2188079237291547,7,1.6393024756646046,3,1.8356479815670002,2,1.2404160104448765,8.78,1.432761683021668,6.86,1.0182936781934928,3.65,-0.597994922721025,6.46,1.0221898254277706,1.96,-0.9880406165359149
1144,goodbye,-0.22583019193737897,-0.637,590.818,1.0,28.0,209.39,-0.9358351360393535,-0.689,587.179,1.0,,7,0.9218883775032208,8.167,-1.049030012195242,3.774,0.7643238140489305,0,-0.9126024206645457,2.8,1.4607705926130399,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,3.472,-1.3549263173675927,,,,,,,,
